id,歌曲名,评论内容,点赞数
29717271,Go Time,“81192，这里是辽宁舰，前方空域已清空，我舰将派552.553号双机编队接替你执行海岸巡航任务，15年了，该回家了，81192收到请回答，完毕！” “呼叫81192，这里是海航552.553双机编队，我编队奉命接替你执行海岸巡航任务，请返航，81192收到请回答，完毕！” “81192收到，我已无法返航！你们继续前进,66653
202373,南方姑娘,“南方的小镇阴雨的冬天没有北方冷。”  再唱一遍，保证不打死你。晚安。,66563
418603077,告白气球,这 断句的 节奏 真的 这就是天赋 这就是最后一个巨星,66476
28665224,Ringtone (MetroGnome Remix),第一反应  谁给我打电话。 第二反应 我铃声不是这个。 第三反应 我不是iPhone啊,66272
118261,七友,听完钟无艳看了评论过来的～,66068
30953009,See You Again,t's been a long day without youmy friend吾之挚友，无见许久And I'll tell you all about itwhen I see you again君影若现，诉之怀悠We've come a long way from where,65996
34609107,恋愛サーキュレーション - 双声道版,这首是前任的手机铃声，截止目前，网易云音乐已经为我推荐了这首歌的5个不同版本，我表示感谢云音乐八辈祖宗。,65851
2919622,I Am You,对这首歌的强烈记忆是一次在新疆自驾游迷路，我们经历了大雾暴雨冰雹，越野车在恶劣的环境下以20迈向前，一条本来很简单的路被我们走的相当痛苦，终于在云层中慢慢渗透出的阳光中找到归路，耳边传来这个歌，我和小伙伴抱头痛哭,65801
417859631,我好像在哪见过你,始于颜值，陷于才华，忠于人品。好像在哪见过你，遇见最好的薛之谦。[大笑][大笑][大笑],65399
108914,江南,还依稀记得，04年，。大学毕业后的第一份实习工作。手机还不支持MP3 播放，一个同事小姑娘说想听《江南》，当时这首歌超火。于是哥们我就拿单位座机打我自己手机，不接，因为我当时的手机彩铃就是《江南》，就这样一遍遍打，一遍遍听…后来这个小姑娘成了我孩子的妈[憨笑][憨笑],65245
857896,A Little Story,我记得我听这首曲子做出了一道数学难题！,65188
208902,红色高跟鞋,“像被子里的舒服，又像风捉摸不住”不是屁是什么？[呆],65083
35403523,陪你度过漫长岁月,两天前 陈奕迅在墨尔本开演唱会 安东尼发微博说他在台下听的感慨万分 就像做了一场梦 他终于完成了自己的梦 自己喜欢的歌手为他的书唱的主题曲 你有梦想你就要捍卫它~,65035
1217823,B What U Wanna B,主要是以前这首歌总是被那种奇怪的网站冠上一个《非主流超好听音乐》《超HI超好听的英文歌》之类的名字，结果让这么好的歌曲变成好像非主流专属一样了,64913
316654,可惜我是水瓶座,真羡慕水瓶座 有这样一首好歌 看看我们狮子座 妈的,64810
27804336,Timber,手机被偷的时候正在听这首歌，到现在每次听到前奏都心里一沉[汗],64653
4386589,I Just Wanna Run,作为一只在16年考研中完败的考研狗，心情也是差到了极点，大四，面对未知不确定曾经就像一只不怕死的狮子，现在却怀疑，动摇，不确定。度过了三天的困难期，我恢复了，有了新的计划和打算。我23，不羡慕别人已经结婚生孩子有车有房，因为，这是我的人生。亲爱的自己，加油。[禁止],64463
4433364,Summer Vibe,这首歌让我找到一个女朋友  感谢,64406
26389092,R.I.O. Megamix (Continuous DJ Mix) - remix,也许我接下来一生里不会再做太多很有意义的事，但是它的歌词和翻译，足够让我骄傲一生[爱心],64255
28978321,逆流成河,无意中点了这首歌觉得很好听，一遍一遍不停的循环。猛然回头看见坐在阳台晒太阳已年过90岁的爷爷 眼角满是泪水！爷爷说听这首歌让他想起了他曾经最对不起的一个人！爷爷虽没有多说，但奶奶在世的时候曾说过爷爷年轻时候有一个青梅竹马的好姑娘，后来闹饥荒爷爷领着姑娘在逃荒的路上姑娘不幸得病死了！,64090
4940920,Butter-Fly,大声告诉别人我的童年不是喜羊羊,64088
30780496,Mine (Illenium Remix),奶奶说她在家安了WIFI 只是为了让我多在家陪陪她,63946
28285910,岁月神偷,时间是让人胸大的东西,63934
28854182,惊鸿一面,愿初心常在,63707
36308916,Monody,我可以放一个和开头一样声音的屁[大哭][大哭][大哭],63659
29811053,友军之围,我军某连队演习录音遭泄露,63581
186010,轨迹,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。,63562
41665696,小幸运（Cover 田馥甄）,大概田馥甄唱的是童话 金玟岐唱的是遗憾吧,63399
33418570,Best of 2012 Pop Mash-Up,999+就是要点去看看评论，，因为我知道有你们志同道合[可爱]，我要说一件事，后天我结婚[牵手],63315
357126,Tassel,我理想中的婚姻生活是这样的：两个人有各自热爱的事业，工作结束回家腻歪在沙发上，陪孩子或看电视，一起做饭，一起打扫房间，彼此微笑，晚上抱着睡去，早上彼此吻别去工作，一起旅行，一起看电影，一起逛街，有什么话首先会对彼此说起。简简单单，干干净净，如刚洗过的白衬衫。,63281
371362,小跳蛙,我只想知道为什么给我推荐这首歌。。。,63171
356034,Young For You,[大哭]妹子让我学会这首歌的吉他版 不弹给她听就和我绝交,62993
3986241,Yesterday Once More,[流泪]90后们你们好，还记当初用磁带录歌吗？还记得边写作业边听电台吗？还记得英语周报吗？在这个特殊的日子，我最想问的是：你们都找到对象了吗？[流泪],62974
31654455,Victory,听了音乐我们可以遥望战场的悲壮，但是绝对不要渴望战争！,62880
355992,追梦赤子心,距离2015年高考还有202天，正在刷数学题，爆发吧小宇宙,62864
27876900,Here We Are Again (《喜剧之王》插曲),"喂！ ""干什么？"" ""走了？"" ""是啊。"" ""去哪里啊？"" ""回家。"" ""然后呢？"" ""上班喽！"" ""不上班行不行？"" ""不上班你养我啊？"" ""喂！"" ""又怎么了？"" ""我养你啊！"" ""你先养好你自己吧，傻瓜！""",62843
34228719,What Do You Mean?,那不然呢！,62819
29750825,Es rappelt im Karton,好多小伙伴都私信我要歌名，咪咪咪咪是Serebro的MiMiMi，耶耶耶耶是Usher的Yeah! 呱呱呱呱是OMFG的Hello，另外我还发现了叮叮叮叮是Crazy Frog的Axel F[憨笑]喜欢的小伙伴帮我推上去 让更多人知道[拜],62391
27955653,你还要我怎样,有一天晚上 梦一场 你白发苍苍 说带我流浪 我还是没犹豫 就随你去天堂,62365
28718066,菊次郎的夏天,记得大二那年的暑假，买不起钢琴，就用了一个破得算不上电子琴的电子琴，自己学了一个暑假。看不懂谱子，就强记键位。终于学会了，开学的时候用女朋友的电子琴弹给她听，看着她一脸的惊讶与幸福。而现在，她已经成为我的妻子，正在身旁安睡。呵呵，还在打呼噜呢！[亲],62358
16823382,Who Let The Dogs Out,胡来的左手！互撸！互撸！互撸！互撸！,62235
82932,一剪梅,这封面看了真想三鞠躬,62073
39443443,斑马  斑马,我成功了[流泪][流泪][流泪]我传的[流泪],62059
19542337,Hall of Fame,2015.7.12 录取通知书下来了 我考上理想大学了😄,61943
33166666,Sun,我给Steerner的脸书主页留言，说了很多，我说我在大陆，没办法用spotify，没办法用iTunes store购买他的音乐，就在前天凌晨，Steerner给我发消息说“Oh [皱眉] I will try send u buddy”然后就给我发了一个下载链接，链接是EP的无损数字音源，当时我就哭了[流感]真的很感动,61479
415086030,我从崖边跌落,我从阳台跌落 摔在马路上坡 卡车呼啸而过 瞬间碾成肉沫,61426
169185,认真的雪,那一年薛之谦最火的歌是认真的雪，那一年林俊杰唱着曹操，吴克群唱着将军令，周杰伦唱着听妈妈的话，潘玮柏在反转地球。那一年是2006年，而今年是2016年。,61308
29019227,Sugar,削个～椰子皮～你却TMD拿个梨😹  微黑～而你～雷的我突然想放屁😹 😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹,61265
35403523,陪你度过漫长岁月,我们用初中三年去盼望高中三年，我们用高中三年去憧憬大学四年，而用大学四年去怀念中学六年，最终用我们的一生去祭奠我们的青春。 大學即将结束谁会陪我走下一段[爱心][爱心],60983
1600454,Wild Wild Web,这个歌手因为从小酷爱吹口哨，从小四处碰壁，老师讨厌，服役被开除，自己写的谱子没有任何音乐室敢用，不愿意放弃音乐的他用自己的口哨吹出了一首专辑。然后就没有了他的消息，这是首歌是2001的出的。不知道他现在幸福么？[爱心],60576
4017240,Intro: The Dawn,一句话热泪盈眶,60458
276294,相思,主题曲 片尾曲 s级 剧本 a级 演员 c级 特效 草泥马,60315
17793698,Whistle,高中起床的起床铃声，一宿舍的室友都觉得赞。换了起床铃，他们都不起来了[呆]只好在换回去= =多么任性的室友,60261
202373,南方姑娘,作者是北方人吗？ 他一定没有体验过南方冬天阴雨的日子里把手垫屁股下面取暖的忧伤。[撇嘴],60198
3932159,You,老婆，对不起，害你跟着我受苦那么多年，一直租房子住，当年的班花啊，结婚四五年，没去旅游过一次，没去ktv一次，唯一去的游乐场还是带我们的女儿去儿童游乐场，看着你陪女儿坐碰碰车那么开心，心里好难受。,60061
35528482,一半,李荣浩和薛之谦是很好的朋友，两人都是才子。我的心愿是...评论和谐...世界和平...,59753
4466775,Lost Rivers,我听过最难听的歌，没有之一，别说什么灵魂治愈，真欣赏不来，尤其那个在《lost stars》下面推荐这首歌的，你出来，我保证打死你,59672
406238,Flower Dance,关于开头的一段话。那是一株薰衣草。女孩轻轻的碰碰薰衣草弯弯的脑袋，这时风铃清脆地响了几声，店门被推开，女孩回头，看到一个带着笑容的大男孩，刘海净净躺在眉间，干净的眼睛看着女孩，接着落到窗边舞动的小花身上。越过千姿百媚的花枝，径直走向薰衣草。,59668
287035,遇见,这歌我听了十年……好可怕的数字……,59214
419250051,IF You & Faded Remix,自从有了网易云  英语 韩语 乌克兰语 西班牙语 荷兰语 什么都有 就是距离汉语越来越远,59200
414706021,南下,总结一下，现在有说像杨宗纬，李霄云，朴树，韩红，吴青峰，李宇春，jam，宋冬野，陈鸿宇，谢春花，阿肆………………？？？.jpg         我是徐海俏，我是徐海俏，我是徐海俏。[撇嘴],59053
4154790,Need You Now,为什么评论全是谈恋爱的小清新！？没处过对象的女汉子表示很恼火！这首歌只能让你们想起恋爱史么！难道不觉得身体里充满了满满的力量么！感觉扛饮水机水桶一只手都不在话下！,58950
185868,不能说的秘密,杰伦当导演的不幸在于一上来就拍了一部他这辈子都无法再超越的的电影……,58922
27759600,Five Hundred Miles,我最喜欢的男生要出国留学了，可能没有网，要从天天打电话发信息的异地恋变成跨国恋了。他跟我说压力很大，我除了说没关系没关系会好起来什么都做不了。我知道你会很累遇到很多挫折困难，但是你要加油。听这首歌得到时候，情绪一下出来，感觉有眼泪在眼眶里打转。你要好好的，我等你回来[可爱],58905
